,Text
116,"  세월호 청문회가 밝혀낸것 ohmynews.com/NWS_Web/View/a… ① 거짓드러난 ""퇴선 방송했다"" 기자회견, 해경청장이 지시 ② 해수부장관, '잠수인력 500명 투입' 거짓 알았지만 외면  ③ 해경간 교신 녹취록, 주요 내용 빠진 채 국가 기관 제출  "
117,   알티 부탁드려요!! RTV에서 세월호 청문회를 편성했습니다. 유일하게 청문회 전체를 방송하는 TV채널!! 돈이 없어서 생중계 못하고 녹화 방송하는 비운의 채널ㅠㅠ 그래도 할건 하는 시민의 채널!! pic.twitter.com/bZvOF5TIuz  
118,   알티 부탁드려요! TV로 세월호 청문회를 보실 수 있습니다! pic.twitter.com/vCOnSJ1Egr  
119,"   ""골든타임 얼마 남지 않아 속이 타들어가는 심정""(박대통령)  세월호 유가족들이 저런 심경을 표현했을 땐 폭도, 미개인, 선동꾼이란 소리를 들었습니다.  "
120,  세월호 참사 612일  세월호의 304명의 아이들은 우리의 아이들입니다. 생명 존엄의 인권을 지닌 우리 사회가 보듬어 키워야할 소중한 미래의 시민들입니다. 이렇게 보낼 수는 없습니다  #세월호 #바꾸세 pic.twitter.com/cAQPSkAeOz  
121,"   귀하 땜에 골든타임 다 지나갔다. 세월호, 부자감세 철회 통한 복지확대, 경제민주화, 남북경제협력 확대...=> 박 대통령 ""골든타임 얼마 남지 않아...속 타들어 간다"" huffingtonpost.kr/2015/12/18/sto… @HuffPostKorea 님이 공유  "
122,"   [팩트TV] 정청래 “세월호 청문회, 많은 아쉬움 속에서도 몇 가지 성과 있어” goo.gl/v8auGE ‘수사·기소권 없음’이라는 한계에도, 3일 동안 몇 가지 ‘사실과 의혹’이 밝혀졌다. pic.twitter.com/FngJqS7qAT  "
123,   이런 미친정부가 있나. 청와대에 30명 잠수인력 투입 보고해놓고 세월호 참사 유가족에겐 500명 투입이라고 거짓말을 했다. 이것은 침몰이 어니라 학살 입니다.ㅠㅠ pic.twitter.com/QaxtMLL6cl  
124,"   고발뉴스닷컴 모바일 사이트, “조중동과 방송3사, 세월호 청문회 은폐…이게 언론?” m.gobalnews.com/news/articleVi…  "
125,"   ""그나마 청문회를 한다고 하니까 기자들한테 머리를 숙여야지.괜찮아요 무거워봐야 가슴에 짊어진 무게만 하겠습니까."" - 세월호 희생자 문지성양 아버지 뉴스타파 인터뷰 goo.gl/EbNSJZ pic.twitter.com/rtZ8Fdpjao  "
126,   Japanese reporter cleared of defaming president bit.ly/1Qta15d #Sankei #parkgeun-hye #pressfreedom #Sewol #박근혜 #산케이 #언론 #언론자유 #세월호  
127,"  세월호 청문회, 공중파는 중계하지 않지만 그래도 티비로 볼수있게 RTV가 제공합니다.  인터넷방송이 불편하셨던 어른들께 알려주세요 pic.twitter.com/5Hvqe4sfOq  "
128,   이번 세월호 청문회에서 드러난 증인들의 비열한 위증과 모르쇠 답변에 대한 내용이 각 언론사 링크와 함께 잘 정리된 글이 다음 포털에 올라와 있습니다. 공유해야 합니다 bit.ly/1IcjBqc pic.twitter.com/dsqpTyieSo  
129,"   은수미, ""세월호, 메르스때도 국민의생명.안전관련업무 하청준 문제 나타나. 해경의 구조업무하청이나, 하청이란 이유로 메르스환자도 방치..."" 이건 무시하고 국민감시만 강화하는 정부. 대정부방지법 만들어야할판  twitter.com/hopesumi/statu…  "
130,"   참사 초기 약속은 다 어디로 간걸까요...  <참사 600일, 흔적은 지워져도 싸움은 계속된다> newstapa.org/30806  ""세월호 공식 추모기관인 정부합동분향소와 안산트라우마센터 등의 내년도 예산이 줄줄이 삭감""  "
131,  세월호 청문회에서 거만한 태도로 일관했던 김문홍 증인 이 사람은 목포 123정을 지휘통제한 인물로 다른 증인들과는 달리 답답형이 아닌 질문과 동떨어진 내용을 반복적으로 길게 진술함으로써 가족들을 지치게 했다. pic.twitter.com/BYHVORuSMr  
132,"   [365+이백아흔이레째] ""손석희, 좋아..."" 어제 뉴스룸에서 세월호로 오프닝을 하고 아이들의 탈출 흔적을 영상으로 보여주자, 눈이 촉촉해지면서, 숨쉬듯 딸이 말했습니다. 모쪼록 언론이 이래야하는데!  "
133,"   대통령 사생활 때문인가요... <누가 세월호를 지우려 하나?> 전체 보기 : newstapa.org/30826 ①청와대발 ‘특조위 무력화’...이젠 해체 수순? ②참사 600일, 흔적은 지워져도 싸움은 계속된다  "
134,  세월호 청문회 날 자리 비운 여당 추천 위원들... 일부는 총선 후보 등록하러 간 것으로 확인됐습니다.  청와대발 ‘특조위 무력화’...이젠 해체 수순? newstapa.org/30811  
135,  세월호 특조위 청문회가 밝혀 낸 '사실과 의혹' omn.kr/foi6 유성애 기자  
136,"   ""세월호 오보하는 MBC 뉴스는 언론이 아닌 흉기다"" 모욕사건. 1심서 깨진 안광한 사장이 법원 통해 2심 소환장 날렸네요. 잠시의 안일함도 허락지 않는 파도에게 감사한 마음뿐 pic.twitter.com/KQ0a81EkkC  "
137,   기사로 담지 못한 #세월호 유족들의 눈물ㅠㅠ  600일 넘도록 밥 한 끼 제대로 먹지 못하는 부모들… 검게 타들어간 가슴을 다시 후벼파는 사람들 goo.gl/l4EsPN pic.twitter.com/j9JJ6lNUv2  
138,  세월호 참사 당일 '박근혜 대통령의 7시간' 의혹을 제기해 '명예훼손' 혐의로 기소됐던 산케이신문 전 서울지국장에게 법원이 '무죄'를 선고했다. huff.to/1NUFcE0 pic.twitter.com/a5xNK9BZlj  
139,   속보입니다. 세월호 참사 당일 대통령이 정윤회를 만났다는 의혹을 보도한 가토 다쓰야 전 산케이 지국장에게 무죄 선고가 났습니다. 검찰이 징역 1년6월을 구형했는데 외교부가 선처를 부탁했다고 합니다.... fb.me/7yCW8U0VK  
140,"   2년 전, 이들은 엄마아빠였습니다ㅣ 신선영 사진 기자 사흘 내내 세월호 청문회장을 채운 아이들의 엄마아빠 얼굴에는 슬픔, 분노, 고통 등이 떠나질 않습니다. '별이 된 아이들'을 위한 진실은 밝혀질까요? pic.twitter.com/Bqurzw6rAJ  "
141,"   판사 의견  산케이 기사는 조선일보의 소문을 인용했으나, 한술 더 떠 남녀관계를 포함하고 있으며 나아가 박과 정이 오래전부터 긴밀한 관계였음과, 박이 세월호 대책 마련 노력하지 않았슴을 알리려는 내용임.  "
142,   유가족의 눈물만 남은 세월호 청문회 blog.naver.com/2030minju/2205…  
143,"   <3일간의 청문회, 세월호 풀지못한 문제들>  *국민tv 쟁점토론 *유경근 서화숙 이강윤 박주민 이태호 *오늘 12/17(목) 저녁7:30 *생중계 onair.kukmin.tv/watch/#.VnIrp-… pic.twitter.com/tWT5Mq9Fja  "
144,"   ""문화가 창조경제""라며 하는 일=>  ""군사정권 이래 이처럼 치밀하고 광범한 검열은 없었어요"" *박정희·박근혜 부녀 풍자 이유로 지원 탈락 *""세월호를 연상시킨다” 연극 ‘이 아이’ 공연방해·대본 검열 media.daum.net/v/201512171016…  "
145,"   아무도 반성하지 않았다 ㅣ 김연희 기자  딱 13초만 보고 가시죠. 12월15일 세월호 청문회. 당시 목포해양경찰서장 ""(세월호 당시 지휘가) 적절합니다요.""  facebook.com/sisain/videos/… pic.twitter.com/dZbESB7EJr  "
146,"   박근혜 대통령님, 세월호 참사 당일 잠수누적인원이 16명이라는 사실을 알고도, 가족들에게 500명이 투입됐다고 거짓말하셨나요? 정말이라면 책임지고 물러나셔야 합니다. vop.co.kr/A00000972034.h… pic.twitter.com/kb01zg2r7r  "
147,"  세월호 참사를 '단순 교통사고'라고 하던 인간들이 지금 상황을 두곤 '국가 비상사태'랍니다. 이런 인간들이 다수인 국가는, 언제나 '비상사태'입니다.  "
148,"   ""이게 제 아들 마지막 모습"" 사진 한 장에 눈물바다 된 세월호 청문회장 #세월호진상규명 은수미 media.daum.net/v/201512161427…  "
149,"   지금의 지상파는 마치 1980년 광주를 보도하지 않았던 그 언론 같다. 그때처럼 세월호 청문회를 보도하지 않는다. 광주의 시민들이 죄없이 죽은걸 외면하듯, 아무 죄없이 죽은 아이들을 외면한다. 그리고 그... fb.me/WWsVk5vI  "
150,   3일간의 특조위 세월호 청문회가 끝났다.  뭔가 허전하고 허무하고 허탈한 마음을 이 영상으로 달래본다.  거짓말 거짓말 거짓말. youtu.be/jJ_RskYxE20  
151,   “아직 죽은 자식 못본 부모도 많다” 하소연에 울음바다/세월호 특조위 청문회 마지막날 hani.co.kr/arti/society/s… pic.twitter.com/ZcD4PCzpe7  
152,   여전히 현재 진행형인 세월호 참사 611일째… 이 상황이 바로 국가비상사태! (한겨레 권범철 화백) pic.twitter.com/RtKO3wLD1o  
153,"   해경청장의 ""잠수사 5백여명 투입"" 발표를 '입수'가 아니라 '동원'으로 이해했다는 해수부장관...  <가이드라인 설치 잠수사 “세월호 도면도 못보고 들어갔다”> newstapa.org/30763 #세월호 #이주영  "
154,"   ""세월호특조위 활동을 무력화 하려는 박근혜 정부와 여당의 방해공작은 친일반민족행위자 처벌을 위해 설립된 반민특위를 무력화하기 위해 수단과 방법을 가리지 않았던 이승만 정권의 행태와 놀랍도록 닮았다.""  blog.newstapa.org/muckraker/2747  "
155,   “세월호 학생들 철없어 탈출 못해” 해경 망언에 누리꾼 ‘공분’ hani.co.kr/arti/society/s… pic.twitter.com/j3O286ODzH  
156,   떠넘겨라 잡아떼라 청와대 지켜라…그들의 세월호 대처법  pictorial.hani.co.kr/slide.hani?sec… pic.twitter.com/9si2DMrsb6  
157,   Sewol hearing highlights lackluster rescue bit.ly/1YjMVgg #sewol #sewoltragedy #parkgeunhye #세월호 #세월호참사 #세월호침몰 #4.16  
158,"   내 새끼 내놔...버스주인이 4년전 송아지를 치어 죽였는데 어미소는 계속 따라다님, 버스색을 바꿔도 어미소는 알아봄. 짐승도 이렇타. 세월호 아이들이 왜 그렇게 원통하게 죽어야 했는지 우리는 알아야겠다.ㅠㅠㅠ pic.twitter.com/hugTJZ64uJ  "
159,   [세월호 청문회] “10시10분경 침몰사고 인식…배 다 뒤집어진 상황인데?” is.gd/NbdMLA #고발뉴스 pic.twitter.com/Adddu9UTBN  
160,  세월호 침몰 당시 하지도 않은 퇴선방송을 했다고 기자회견을 했던 바로 그 장면... 기자회견 당시 거짓말이 뉴스타파에 딱 걸리는 장면도 나옵니다. 청문회때 비로소 기자회견 지시 윗선이 드러났습니다. youtu.be/iEQCs5f791c  
161,   박근혜 청문회?제2의 세월호 막는 청문회입니다 - 오마이뉴스 fb.me/7TnzAeoqD  
162,"  세월호 청문회에서 유가족이 쓴 글. ""해경이 없었으면 우리 아이들은 살았다."" pic.twitter.com/O2QEXYR6cH  "
163,   “세월호 청문회 방해‧조종하는 자가 진짜 범인” is.gd/WixPU1 #고발뉴스 pic.twitter.com/QGlgloahmt  
164,"  세월호 다큐 본 대구 ‘익명의 관객’, 전석 구매해 ‘기부’ hani.co.kr/arti/society/s… pic.twitter.com/FROm2uMl95  "
165,"   [팩트TV] 세월호 침몰 순간에 해경이 가지고 나온 ‘검은 물체’가 모자? goo.gl/Eipa5g 다른 건 기억 안난다면서도, ‘모자’는 똑똑히 기억났다는 해경의 증언. 믿기시나요? pic.twitter.com/ypo3w87Oa9  "
166,"  세월호 청문회 장 앞에서  유족들에게 가운데 손가락을 치켜든 고엽제, 금수만도 못하다는 말은 이럴때 쓰는 말 아닌가 싶다. bit.ly/1UxiHGp pic.twitter.com/fm7lF7uOgL  "
167,   [세월호 청문회] 故 이준우 군 아버지 이수하 씨는 고민 끝에 아들 시신 사진을 공개했습니다. 그는 “이 사진을 보시고 한을 풀어달라”며 눈물을 흘렸습니다.  vop.co.kr/A00000971738.h… pic.twitter.com/bco2OCD7Mk  
168,"   [영상] “뼈에 사무치는 순간…높으신 분들, 왜 기억 못하나” - 세월호 구조 잠수사들 증언에 눈물바다 youtu.be/TqNtkQyETt8 #세월호청문회  "
169,   단원고학생들이 원래 타기로 했던 배는 오하마나호였는데 누가 세월호로 바꿔서 타게 했습니까?세월호로 바꿔 타게 만들고 당일 이준석으로 선장을 바꾼 이들이 바로 세월호사고의 핵심이자 이들이 살인자인 것입니다. pic.twitter.com/MFqWYo9BgH  
170,   오늘 검찰이 박래군 4·16연대 상임운영위원에게 징역5년을 구형했습니다. 세월호추모집회 주도 등을 한 혐의입니다. 동의하십니까? 지난 7월에는 심지어 구속까지 시켰죠 sisain.kr/23948 pic.twitter.com/EHmukYvep1  
171,"   ""세월호가 지금 침몰해 있는 곳은 겨울의 팽목항 앞바다가 아니라 그보다 깊고 차가운 우리 마음속 심연이 아닌가 한다"" [정동칼럼]마음 속 세월호를 길어올리며 goo.gl/o2PkY1 pic.twitter.com/5hWXOH3Obc  "
172,   What's this: Steve Couch - Good Enough (Competitiveness) open.spotify.com/track/24Ffaegv… #세월호  
173,"  세월호 특조위 조사방해 사주 ‘해수부 문건’ 규명, 처벌 요구 국민서명 fb.me/2bnyYszKX  "
174,"  세월호 청문회장 앞 '가운데 손가락'   12월16일 서울 명동 세월호 청문회장 앞. 대한민국 고엽제 전우회는 특조위를 성토하며 ""쳐들어가자""라고 소리질렀다.   sisain.kr/25007 pic.twitter.com/MUUowSuA1w  "
175,"   지난해 정부의 세월호 구조 실패 과정을 담은 <다이빙벨>을 상영한 부산국제영화제가 정치적 홍역을 치렀습니다. 결국, 지난 14일 부산시는 부산국제영화제 사무국을 검찰 고발했습니다.  sisain.kr/24976  "
176,"   ""TV에 안 나오는 세월호 청문회, (KBS, MBC, SBS)느그가 언론이냐?"" 광주시민상주모임, 충장로에서 인터넷 생중계 방영.. ""청문회 중요, 더 많은 사람들이 봐야"" media.daum.net/v/201512160939…  "
177,  #세월호 청문회 시신 수습에 대해...시신이 올라오면 가족이 아닌 기자들에게 먼저 보여주고 가족들을 막았다. 기자들 해경들이 가족을 막았다...(가족들 울음) pic.twitter.com/I1Niu3gpnX  
178,"   문재인 ""현 정부는 민생은 무너지고 남북관계는 앞이 보이지 않는데 역사교과서 국정화를 강행하고 세월호 참사와 진상 규명 조차 방해하고 있으며, 해고를 쉽게하는 반민생 노동악법을 추진하고 있다"" media.daum.net/v/201512160939…  "
179,   [닥터 프로스트]가 세월호의 생존자에 대해 말하다 by 고예린   “이 기억에 사로잡히면 안 돼. 그러나 잊어서도 안 돼.”  ize.co.kr/articleView.ht… pic.twitter.com/IA1NgHiZaM  
180,  세월호 특조위 힘내시라... pic.twitter.com/cwXv04yda0  
181,"   해경 “세월호 학생들이 철이 없어 탈출 못했다”...유가족, 네티즌 분노  vop.co.kr/A00000971534.h… 학생들이 철이 없이 없었는지, 정부가 구조를 안했는지 진실을 밝힙시다 #세월호_진실규명 pic.twitter.com/pgMAWtrFfq  "
182,"   벌써 세월호 특조위 청문회 마지막 날이다.  진실을 밝히기엔 시간이 너무 짧다.  그래도 진실에 한 걸음 다가갈 수 있는 의미 있는 시간이 됐으면 좋겠다.  ""입 여는 자가 영웅이다.""  입을 열어라!!! pic.twitter.com/5IhaDD1GoF  "
183,"  세월호 청문회에서 모 해경이 `아이들이 철이 없어 탈출하지 않았다`라는 답변은 `참으로 뜯어볼수록 철없는 개소리`다. 피해자 304명중 어른이 54명이었다. 그럼 이들도 철이 없어 그랬단 것인가. 이런 말같지 않은 소리가 가능한 이유, 박근혜가 죄다.  "
